duration in sec;user;system;idle;context switch
2510;16;5;79;60344
2520;16;6;78;62601
2530;16;6;78;61635
2540;16;5;79;61902
2550;15;5;79;61731
2560;16;5;78;62939
2570;16;5;78;62823
2580;16;6;78;61915
2590;16;5;79;62723
2600;17;6;77;62434
2610;17;6;78;62504
2620;16;5;78;62392
2630;16;6;78;62243
2640;16;5;79;63330
2650;16;5;78;61417
2660;17;5;78;63313
2670;16;5;78;63220
2680;16;5;79;62296
2690;16;6;78;62605
2700;16;5;79;62763
2710;16;5;79;62518
2720;16;5;78;61348
2730;16;5;79;62904
2740;17;6;78;63048
2750;17;6;78;61921
2760;16;6;78;62133
2770;16;5;79;63402
2780;16;5;79;62878
2790;16;5;79;61412
2800;16;5;78;63629
2810;16;5;78;63351
2820;16;6;78;62513
2830;16;5;79;62746
2840;16;5;79;64100
2850;16;6;78;62735
2860;16;5;79;61414
2870;16;6;78;62437
2880;17;6;78;63321
2890;15;5;79;63637
2900;17;6;77;63093
2910;16;5;78;62715
2920;16;5;79;63095
2930;16;5;79;61590
2940;16;5;79;62700
2950;16;6;78;62700
2960;17;6;78;62941
2970;17;6;78;62229
2980;16;5;78;62987
2990;17;5;78;62912
3000;16;5;78;60720
3010;16;5;79;64128
3020;15;5;79;63540
3030;17;6;78;61911
3040;16;5;78;62495
3050;16;5;78;62972
3060;17;6;77;61130
3070;16;6;78;61600
3080;16;5;78;63625
3090;16;5;78;61204
3100;16;5;79;62642
3110;16;6;78;63086
3120;16;5;79;64080
3130;16;5;79;61512
3140;16;5;79;62930
3150;16;5;78;63092
3160;16;5;78;63153
3170;16;5;78;62690
3180;16;5;79;63650
3190;16;5;78;61814
3200;16;5;79;61952
3210;16;5;78;62198
3220;17;6;78;62274
3230;16;5;78;63352
3240;16;5;78;63734
3250;15;5;79;62694
3260;17;6;78;63180
3270;16;5;79;60618
3280;16;5;79;62357
3290;16;5;79;61437
3300;16;5;78;61877
3310;17;6;77;62493
3320;16;5;79;63352
3330;16;5;79;61749
3340;16;5;79;62412
3350;16;5;79;60897
3360;16;5;78;63554
3370;16;5;79;62430
3380;16;5;79;62850
3390;16;6;78;62723
3400;16;5;78;62675
3410;16;5;78;62449
3420;16;5;78;60702
3430;16;5;79;61906
3440;16;5;79;62047
3450;16;5;79;62529
3460;16;6;78;63370
3470;16;5;79;62954
3480;16;5;78;62776
3490;16;5;79;61768
3500;16;5;78;61692
3510;16;5;79;62290
3520;16;5;78;62719
3530;16;6;78;60621
3540;16;5;79;61120
3550;16;5;79;59965
3560;16;5;79;61489
3570;16;5;79;60602
3580;16;5;79;61006
3590;16;5;78;61156
3600;16;5;78;60575
3610;16;5;79;61201
3620;16;5;79;59662
3630;16;5;79;60297
3640;16;5;79;60979
3650;15;5;80;57542
3660;3;1;96;11565
3740;1;1;98;2861
