duration in sec;user;system;idle;context switch
2050;8;5;86;61502
2060;8;6;86;62317
2070;8;5;87;59954
2080;8;6;86;63498
2090;8;5;86;61668
2100;8;5;86;61914
2110;8;6;86;63231
2120;8;6;86;62050
2130;8;6;86;61926
2140;8;6;86;63504
2150;8;6;86;61402
2160;8;6;87;61273
2170;8;5;86;60916
2180;8;6;86;62429
2190;8;6;86;61009
2200;8;6;86;62240
2210;8;5;86;61771
2220;8;6;86;61343
2230;8;5;87;60131
2240;8;6;86;62662
2250;8;6;86;62501
2260;8;6;86;62141
2270;8;6;86;61573
2280;8;6;86;62357
2290;8;6;86;61363
2300;8;5;87;61045
2310;8;6;86;61928
2320;8;6;86;62621
2330;8;6;86;62908
2340;8;6;86;62090
2350;8;6;86;61921
2360;9;6;86;62960
2370;8;5;87;59879
2380;8;6;86;60821
2390;8;5;86;62371
2400;8;5;86;60725
2410;8;5;87;60155
2420;8;6;86;61114
2430;8;6;86;61410
2440;8;5;87;57698
2450;8;6;86;62780
2460;8;6;86;62194
2470;8;6;86;61569
2480;8;6;86;62574
2490;8;6;86;62106
2500;8;5;87;60275
2510;8;6;86;61129
2520;8;6;86;63356
2530;8;5;86;62750
2540;8;6;86;62156
2550;8;6;86;62094
2560;8;5;86;61402
2570;8;5;87;60389
2580;8;6;86;62266
2590;9;6;86;63478
2600;8;6;86;64062
2610;8;6;86;64314
2620;9;6;86;64994
2630;8;6;86;64585
2640;9;6;86;63443
2650;9;6;86;64267
2660;9;6;86;63783
2670;9;6;86;62513
2680;8;6;86;64135
2690;8;6;86;63983
2700;9;6;86;64562
2710;8;6;86;62665
2720;9;6;85;65776
2730;9;6;86;64692
2740;9;6;86;64686
2750;9;6;85;64826
2760;9;6;86;64332
2770;8;6;86;63227
2780;7;5;88;56065
2790;8;5;87;56530
2800;8;6;86;63853
2810;8;6;86;64738
2820;8;6;86;64368
2830;8;6;86;64111
2840;9;6;86;64247
2850;8;6;86;63867
2860;9;6;85;62736
2870;8;6;86;65517
2880;9;6;86;64062
2890;8;6;86;64605
2900;9;6;86;63807
2910;8;6;86;63305
2920;8;6;86;64152
2930;8;6;86;62848
2940;8;6;86;63308
2950;8;6;86;64185
2960;8;6;86;63384
2970;8;6;86;63597
2980;8;6;86;62896
2990;8;5;86;63270
3000;8;6;86;63523
3010;8;6;86;64895
3020;8;6;86;64526
3030;8;6;86;64040
3040;8;6;86;64017
3050;8;6;86;63780
3060;8;5;86;61924
3070;8;6;86;64245
3080;8;6;86;64623
3090;8;6;86;63758
3100;8;6;86;64968
3110;8;6;86;63343
3120;8;6;86;64468
3130;8;6;86;63004
3140;8;6;86;63923
3150;8;6;86;64023
3160;8;6;86;64465
3170;8;6;86;63617
3180;8;6;86;63561
3190;8;6;86;64198
3200;8;6;86;62632
3210;8;6;86;64307
3220;8;6;86;64497
3230;8;6;86;63581
3240;8;6;86;63903
3250;8;6;86;64218
3260;9;6;85;64685
3270;8;6;86;62837
3280;8;6;86;63711
3290;8;6;86;63617
3300;9;6;86;64010
3310;8;6;86;63582
3320;8;6;86;64465
3330;8;6;86;64174
3340;8;6;86;61823
3350;8;6;86;63678
3360;8;6;86;64541
3370;9;6;86;64727
3380;8;6;86;63700
3390;8;6;86;63896
3400;8;6;86;63457
3410;8;6;86;62767
3420;8;6;86;64613
3430;8;6;86;63972
3440;9;6;85;64349
3450;9;6;86;64195
3460;9;6;86;64682
3470;8;6;86;64234
3480;8;6;86;63113
3490;8;6;86;63946
3500;9;6;85;64909
3510;8;6;86;64906
3520;8;6;86;64127
3530;8;6;86;65139
3540;8;6;86;63849
3550;8;6;86;62668
3560;9;6;86;63879
3570;8;6;86;63560
3580;9;6;86;64498
3590;8;6;86;64442
3600;8;6;86;64146
3610;8;6;86;64197
3620;9;6;86;62514
3630;8;6;86;64529
3640;8;5;87;58208
3650;1;1;98;10163
